chunk_size,overlap,model,query,rank,score,topic,chunk_id,text_preview
500,50,MPNet,What is chunking and why do we use overlap?,2,0.5571624040603638,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
500,50,MPNet,What is chunking and why do we use overlap?,3,0.44628527760505676,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,How does chunk size affect retrieval quality?,1,0.6373969316482544,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
500,50,MPNet,How does chunk size affect retrieval quality?,2,0.5121778845787048,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,How does chunk size affect retrieval quality?,3,0.4063560366630554,Chunking,chunking_01::c1,"strategies include fixed-size chunking, sentence-based splitting, and semantic chunking based on topic boundaries.          The optimal chunk size depends on the embedding model's context window, the "
500,50,MPNet,What is recursive character text splitting?,1,0.8429660797119141,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
500,50,MPNet,What is recursive character text splitting?,2,0.4461834728717804,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
500,50,MPNet,What is recursive character text splitting?,3,0.40258902311325073,Chunking,chunking_01::c1,"strategies include fixed-size chunking, sentence-based splitting, and semantic chunking based on topic boundaries.          The optimal chunk size depends on the embedding model's context window, the "
500,50,MPNet,What are text embeddings and how do they work?,1,0.5271748304367065,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
500,50,MPNet,What are text embeddings and how do they work?,2,0.4664493203163147,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
500,50,MPNet,What are text embeddings and how do they work?,3,0.44035768508911133,Chunking,chunking_01::c1,"strategies include fixed-size chunking, sentence-based splitting, and semantic chunking based on topic boundaries.          The optimal chunk size depends on the embedding model's context window, the "
500,50,MPNet,Which embedding models are popular for RAG?,1,0.588266134262085,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
500,50,MPNet,Which embedding models are popular for RAG?,2,0.46225690841674805,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
500,50,MPNet,Which embedding models are popular for RAG?,3,0.45950329303741455,RAG,rag_02::c1,"mation from multiple sources.          Advanced RAG architectures may include query rewriting, multi-hop retrieval, and fusion techniques to improve answer quality."
500,50,MPNet,What is FAISS and how does it work?,1,0.23134729266166687,RAG,rag_01::c1,"ical RAG pipeline consists of three stages: indexing documents into a searchable format,          retrieving relevant passages given a query, and generating a response using the retrieved context.    "
500,50,MPNet,What is FAISS and how does it work?,2,0.22851109504699707,Evaluation,evaluation_01::c1,"M-as-judge approaches.          Important aspects to evaluate include factual accuracy, completeness, relevance to the query, and proper attribution of sources.          A/B testing with real users pr"
500,50,MPNet,What is FAISS and how does it work?,3,0.22589370608329773,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,What are the different FAISS index types?,1,0.3599451780319214,VectorDB,vectordb_01::c1,"te, Milvus, and Qdrant provide additional features like filtering, hybrid search, and automatic scaling.          The choice between exact and approximate nearest neighbor search depends on the datase"
500,50,MPNet,What are the different FAISS index types?,2,0.3160555064678192,Evaluation,evaluation_01::c1,"M-as-judge approaches.          Important aspects to evaluate include factual accuracy, completeness, relevance to the query, and proper attribution of sources.          A/B testing with real users pr"
500,50,MPNet,What are the different FAISS index types?,3,0.29479748010635376,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,What is HyDE in retrieval?,1,0.6662552356719971,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,What is HyDE in retrieval?,2,0.3668164014816284,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
500,50,MPNet,What is HyDE in retrieval?,3,0.2739693522453308,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
500,50,MPNet,How does hypothetical document embedding improve search?,1,0.6579190492630005,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
500,50,MPNet,How does hypothetical document embedding improve search?,2,0.5900659561157227,Embeddings,embeddings_01::c1,"ed.          Normalized embeddings allow using inner product as a similarity metric,          which is computationally efficient.          The choice of embedding model significantly impacts retrieval"
500,50,MPNet,How does hypothetical document embedding improve search?,3,0.5381478071212769,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
500,50,MPNet,How do we evaluate retrieval quality?,1,0.6240861415863037,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
500,50,MPNet,How do we evaluate retrieval quality?,2,0.5925874710083008,Evaluation,evaluation_01::c1,"M-as-judge approaches.          Important aspects to evaluate include factual accuracy, completeness, relevance to the query, and proper attribution of sources.          A/B testing with real users pr"
500,50,MPNet,How do we evaluate retrieval quality?,3,0.3919627070426941,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,What is Mean Reciprocal Rank (MRR)?,1,0.3444153070449829,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
500,50,MPNet,What is Mean Reciprocal Rank (MRR)?,2,0.2834928035736084,Evaluation,evaluation_01::c1,"M-as-judge approaches.          Important aspects to evaluate include factual accuracy, completeness, relevance to the query, and proper attribution of sources.          A/B testing with real users pr"
500,50,MPNet,What is Mean Reciprocal Rank (MRR)?,3,0.27119240164756775,VectorDB,vectordb_01::c1,"te, Milvus, and Qdrant provide additional features like filtering, hybrid search, and automatic scaling.          The choice between exact and approximate nearest neighbor search depends on the datase"
500,50,MPNet,Why does adding retrieved context help LLM answers stay accurate?,1,0.3761069178581238,RAG,rag_02::c1,"mation from multiple sources.          Advanced RAG architectures may include query rewriting, multi-hop retrieval, and fusion techniques to improve answer quality."
500,50,MPNet,Why does adding retrieved context help LLM answers stay accurate?,2,0.35497087240219116,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
500,50,MPNet,Why does adding retrieved context help LLM answers stay accurate?,3,0.3434778153896332,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
500,50,MPNet,Does overlap always improve retrieval precision?,1,0.43561795353889465,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,Does overlap always improve retrieval precision?,2,0.3957791328430176,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,Does overlap always improve retrieval precision?,3,0.3263669013977051,RAG,rag_02::c1,"mation from multiple sources.          Advanced RAG architectures may include query rewriting, multi-hop retrieval, and fusion techniques to improve answer quality."
500,50,MPNet,Should I retrain my model or just add a search layer?,1,0.25480520725250244,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
500,50,MPNet,Should I retrain my model or just add a search layer?,2,0.24880090355873108,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
500,50,MPNet,Should I retrain my model or just add a search layer?,3,0.2457398772239685,VectorDB,vectordb_01::c1,"te, Milvus, and Qdrant provide additional features like filtering, hybrid search, and automatic scaling.          The choice between exact and approximate nearest neighbor search depends on the datase"
500,50,MPNet,When is updating model weights better than external retrieval?,1,0.3885955810546875,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
500,50,MPNet,When is updating model weights better than external retrieval?,2,0.3394549489021301,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
500,50,MPNet,When is updating model weights better than external retrieval?,3,0.3116811215877533,RAG,rag_02::c1,"mation from multiple sources.          Advanced RAG architectures may include query rewriting, multi-hop retrieval, and fusion techniques to improve answer quality."
500,50,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,1,0.46535494923591614,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
500,50,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,2,0.42040953040122986,RAG,rag_02::c1,"mation from multiple sources.          Advanced RAG architectures may include query rewriting, multi-hop retrieval, and fusion techniques to improve answer quality."
500,50,MPNet,Can retrieval completely replace parameter updates for domain adaptation?,3,0.37135395407676697,RAG,rag_01::c1,"ical RAG pipeline consists of three stages: indexing documents into a searchable format,          retrieving relevant passages given a query, and generating a response using the retrieved context.    "
500,50,MPNet,What happens if my chunks are too small to contain a complete answer?,1,0.36572349071502686,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
500,50,MPNet,What happens if my chunks are too small to contain a complete answer?,2,0.30955415964126587,Chunking,chunking_01::c1,"strategies include fixed-size chunking, sentence-based splitting, and semantic chunking based on topic boundaries.          The optimal chunk size depends on the embedding model's context window, the "
500,50,MPNet,What happens if my chunks are too small to contain a complete answer?,3,0.29828453063964844,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
500,50,MPNet,Does splitting documents always improve search precision?,1,0.5635780692100525,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,Does splitting documents always improve search precision?,2,0.5388696193695068,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
500,50,MPNet,Does splitting documents always improve search precision?,3,0.45986443758010864,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,How do I handle tables and code blocks when segmenting documents?,1,0.5138405561447144,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,How do I handle tables and code blocks when segmenting documents?,2,0.49356451630592346,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
500,50,MPNet,How do I handle tables and code blocks when segmenting documents?,3,0.4495161473751068,Chunking,chunking_01::c1,"strategies include fixed-size chunking, sentence-based splitting, and semantic chunking based on topic boundaries.          The optimal chunk size depends on the embedding model's context window, the "
500,50,MPNet,Is generating a fake answer before search the same as fine-tuning?,1,0.36107149720191956,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,Is generating a fake answer before search the same as fine-tuning?,2,0.3182668387889862,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
500,50,MPNet,Is generating a fake answer before search the same as fine-tuning?,3,0.31063297390937805,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
500,50,MPNet,Why would I want the LLM to hallucinate before retrieval?,1,0.19662047922611237,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
500,50,MPNet,Why would I want the LLM to hallucinate before retrieval?,2,0.1455732136964798,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,Why would I want the LLM to hallucinate before retrieval?,3,0.13997650146484375,RAG,rag_01::c1,"ical RAG pipeline consists of three stages: indexing documents into a searchable format,          retrieving relevant passages given a query, and generating a response using the retrieved context.    "
500,50,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,1,0.653192400932312,HyDE,hyde_01::c1,s.            HyDE is particularly effective when queries are vague or use different terminology than the indexed documents.            The technique adds latency due to the generation step but often 
500,50,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,2,0.48430579900741577,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
500,50,MPNet,Does HyDE work when the query uses jargon the LLM doesn't know?,3,0.3169676661491394,Evaluation,evaluation_01::c1,"M-as-judge approaches.          Important aspects to evaluate include factual accuracy, completeness, relevance to the query, and proper attribution of sources.          A/B testing with real users pr"
500,50,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,1,0.30277523398399353,Chunking,chunking_02::c1,ct syntax boundaries produce better results.          Parent-child chunking stores both small chunks for precise retrieval and their parent documents for expanded context.
500,50,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,2,0.2562083899974823,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
500,50,MPNet,Why do two semantically similar sentences sometimes have low cosine scores?,3,0.2515566945075989,Embeddings,embeddings_01::c1,"ed.          Normalized embeddings allow using inner product as a similarity metric,          which is computationally efficient.          The choice of embedding model significantly impacts retrieval"
500,50,MPNet,Can inner product and cosine similarity give different ranking results?,1,0.4525066614151001,Embeddings,embeddings_01::c1,"ed.          Normalized embeddings allow using inner product as a similarity metric,          which is computationally efficient.          The choice of embedding model significantly impacts retrieval"
500,50,MPNet,Can inner product and cosine similarity give different ranking results?,2,0.371224969625473,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
500,50,MPNet,Can inner product and cosine similarity give different ranking results?,3,0.3094630837440491,VectorDB,vectordb_01::c1,"te, Milvus, and Qdrant provide additional features like filtering, hybrid search, and automatic scaling.          The choice between exact and approximate nearest neighbor search depends on the datase"
800,80,MiniLM,Explain retrieval augmented generation in simple terms,1,0.724215030670166,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Explain retrieval augmented generation in simple terms,2,0.5398838520050049,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,Explain retrieval augmented generation in simple terms,3,0.45857107639312744,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,How does retrieval reduce hallucinations?,1,0.3257463574409485,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,How does retrieval reduce hallucinations?,2,0.18409067392349243,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,How does retrieval reduce hallucinations?,3,0.17815235257148743,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,What is the advantage of RAG over fine-tuning?,1,0.5459879636764526,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,What is the advantage of RAG over fine-tuning?,2,0.4765125513076782,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,What is the advantage of RAG over fine-tuning?,3,0.3459259569644928,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,What is chunking and why do we use overlap?,1,0.6274346709251404,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,What is chunking and why do we use overlap?,2,0.618882417678833,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,What is chunking and why do we use overlap?,3,0.2171953320503235,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,How does chunk size affect retrieval quality?,1,0.6683230996131897,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,How does chunk size affect retrieval quality?,2,0.47492316365242004,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,How does chunk size affect retrieval quality?,3,0.39786720275878906,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,What is recursive character text splitting?,1,0.7851308584213257,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,What is recursive character text splitting?,2,0.393526554107666,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,What is recursive character text splitting?,3,0.1741672158241272,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,What are text embeddings and how do they work?,1,0.6119892597198486,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,What are text embeddings and how do they work?,2,0.424983412027359,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,What are text embeddings and how do they work?,3,0.35597479343414307,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,Which embedding models are popular for RAG?,1,0.5699025988578796,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,Which embedding models are popular for RAG?,2,0.45929521322250366,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Which embedding models are popular for RAG?,3,0.43415263295173645,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,What is FAISS and how does it work?,1,0.2449982464313507,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MiniLM,What is FAISS and how does it work?,2,0.14424410462379456,Chunking,chunking_02::c0,Recursive character text splitting is a popular chunking method that tries to split on natural boundaries like paragraphs and sentences before falling back to character-level splits.          This pre
800,80,MiniLM,What is FAISS and how does it work?,3,0.09341925382614136,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,What are the different FAISS index types?,1,0.36704325675964355,VectorDB,vectordb_01::c0,Vector databases store embeddings and enable fast similarity search at scale.          FAISS (Facebook AI Similarity Search) is a popular open-source library for efficient similarity search.          
800,80,MiniLM,What are the different FAISS index types?,2,0.1980915367603302,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,What are the different FAISS index types?,3,0.16829267144203186,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,What is HyDE in retrieval?,1,0.5800195932388306,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,What is HyDE in retrieval?,2,0.2802048921585083,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,What is HyDE in retrieval?,3,0.20495520532131195,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MiniLM,How does hypothetical document embedding improve search?,1,0.6403634548187256,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,How does hypothetical document embedding improve search?,2,0.6116032004356384,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,How does hypothetical document embedding improve search?,3,0.47622960805892944,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,How do we evaluate retrieval quality?,1,0.6729621291160583,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,How do we evaluate retrieval quality?,2,0.4668862223625183,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,How do we evaluate retrieval quality?,3,0.45910805463790894,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,What is Mean Reciprocal Rank (MRR)?,1,0.34895676374435425,Evaluation,evaluation_01::c0,"Evaluating RAG systems requires measuring both retrieval quality and generation quality.          Retrieval metrics include Hit@K (whether relevant documents appear in top K results),          Mean Re"
800,80,MiniLM,What is Mean Reciprocal Rank (MRR)?,2,0.22979654371738434,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,What is Mean Reciprocal Rank (MRR)?,3,0.16854266822338104,Embeddings,embeddings_01::c0,"Text embeddings are dense vector representations that capture semantic meaning.          In RAG systems, both documents and queries are converted to embeddings,          and similarity search finds th"
800,80,MiniLM,Why does adding retrieved context help LLM answers stay accurate?,1,0.45758378505706787,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Why does adding retrieved context help LLM answers stay accurate?,2,0.4359605312347412,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Why does adding retrieved context help LLM answers stay accurate?,3,0.37267395853996277,HyDE,hyde_01::c0,HyDE (Hypothetical Document Embeddings) is an advanced retrieval technique that improves search quality          by generating a hypothetical answer before retrieval.          Instead of embedding the
800,80,MiniLM,Does overlap always improve retrieval precision?,1,0.4060494005680084,Chunking,chunking_01::c0,Chunking is the process of splitting documents into smaller pieces for indexing and retrieval.          The chunk size significantly impacts retrieval quality.          Small chunks (100-200 tokens) p
800,80,MiniLM,Does overlap always improve retrieval precision?,2,0.38693898916244507,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,Does overlap always improve retrieval precision?,3,0.3703113794326782,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Should I retrain my model or just add a search layer?,1,0.33977729082107544,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,Should I retrain my model or just add a search layer?,2,0.3296844959259033,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
800,80,MiniLM,Should I retrain my model or just add a search layer?,3,0.29411566257476807,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,When is updating model weights better than external retrieval?,1,0.43275612592697144,RAG,rag_01::c0,"Retrieval-Augmented Generation (RAG) is a technique that combines information retrieval with text generation.          Instead of relying solely on the knowledge stored in model parameters,          R"
800,80,MiniLM,When is updating model weights better than external retrieval?,2,0.38640648126602173,RAG,rag_02::c0,The key advantage of RAG over fine-tuning is that the knowledge base can be updated without retraining the model.          This makes RAG cost-effective and flexible for enterprise applications.      
800,80,MiniLM,When is updating model weights better than external retrieval?,3,0.36243391036987305,RAG,rag_01::c1,he model needs access to up-to-date or domain-specific information that wasn't part of its training data.
